Rule_ID,Recon_Code,ZONE,STATE,LOCATION,PRODUCT,SUB_PRODUCT,BUSINESS_TYPE,SUB_LINE,INSURER_NAME,INFLOW
RAW_006258,OD12W122P,EAST,ODISHA,BHUBANESHWAR,2W,SCOOTER,RO/RN,PKG,CHOLA,"25.00%{NT(W/O CPA -2% Less - Hero),25.00%{NT(W/O CPA -2% Less - TVS),25.00%{NT(W/O CPA -2% Less - SUZUKI),25.00%{NT(W/O CPA -2% Less - Yamaha),22.50%{NT(W/O CPA -2% Less - Honda),22.50%{NT(W/O CPA -2% Less - Bajaj),22.50%{NT(W/O CPA -2% Less - Others)"
RAW_006259,OD22W121P,EAST,ODISHA,ROOD,2W,SCOOTER,NEW(1+5),PKG,CHOLA,"40.00%{NT(W/O CPA -2% Less - SUZUKI),39.50%{NT(W/O CPA -2% Less - Others),32.00%{NT(W/O CPA -2% Less - TVS),29.50%{NT(W/O CPA -2% Less - Honda),28.00%{NT(W/O CPA -2% Less - Yamaha),21.00%{NT(W/O CPA -2% Less - Hero)"
RAW_006260,OD22W122P,EAST,ODISHA,ROOD,2W,SCOOTER,RO/RN,PKG,CHOLA,"25.00%{NT(W/O CPA -2% Less - Hero),25.00%{NT(W/O CPA -2% Less - TVS),25.00%{NT(W/O CPA -2% Less - SUZUKI),25.00%{NT(W/O CPA -2% Less - Yamaha),22.50%{NT(W/O CPA -2% Less - Honda),22.50%{NT(W/O CPA -2% Less - Bajaj),22.50%{NT(W/O CPA -2% Less - Others)"
RAW_006261,OD1MI322T,EAST,ODISHA,BHUBANESHWAR,MISC-D,AGRICULTURE TRACTOR,RO/RN,TP,CHOLA,20.00%{NT(W/O CPA -2% Less)
RAW_006262,OD2MI322T,EAST,ODISHA,ROOD,MISC-D,AGRICULTURE TRACTOR,RO/RN,TP,CHOLA,20.00%{NT(W/O CPA -2% Less)
RAW_006263,OD12W101P,EAST,ODISHA,BHUBANESHWAR,2W,BIKE,NEW(1+5),PKG,CHOLA,"40.00%{NT(W/O CPA -2% Less - SUZUKI - >150cc-350cc),21.00%{NT(W/O CPA -2% Less - Hero - >150cc-350cc)"
RAW_006264,OD22W101P,EAST,ODISHA,ROOD,2W,BIKE,NEW(1+5),PKG,CHOLA,"40.00%{NT(W/O CPA -2% Less - SUZUKI - >150cc-350cc),21.00%{NT(W/O CPA -2% Less - Hero - >150cc-350cc)"
RAW_006265,OD2PC162P,EAST,ODISHA,ROOD,PCV,PCV 3W-EV,RO/RN,PKG,CHOLA,12.50%{NT(W/O CPA -2% Less)
RAW_006266,OD1PC162P,EAST,ODISHA,BHUBANESHWAR,PCV,PCV 3W-EV,RO/RN,PKG,CHOLA,12.50%{NT(W/O CPA -2% Less)
RAW_006267,OD2PC162T,EAST,ODISHA,ROOD,PCV,PCV 3W-EV,RO/RN,TP,CHOLA,12.50%{NT(W/O CPA -2% Less)
RAW_006268,OD1PC162T,EAST,ODISHA,BHUBANESHWAR,PCV,PCV 3W-EV,RO/RN,TP,CHOLA,12.50%{NT(W/O CPA -2% Less)
RAW_006269,OD2GC232P,EAST,ODISHA,ROOD,GCV,GCV 3W-EV,RO/RN,PKG,CHOLA,12.00%{NT(W/O CPA -2% Less)
RAW_006270,OD1GC232P,EAST,ODISHA,BHUBANESHWAR,GCV,GCV 3W-EV,RO/RN,PKG,CHOLA,12.00%{NT(W/O CPA -2% Less)
RAW_006271,OD2GC232T,EAST,ODISHA,ROOD,GCV,GCV 3W-EV,RO/RN,TP,CHOLA,7.00%{NT(W/O CPA -2% Less)
RAW_006272,OD1GC232T,EAST,ODISHA,BHUBANESHWAR,GCV,GCV 3W-EV,RO/RN,TP,CHOLA,7.00%{NT(W/O CPA -2% Less)
RAW_006273,OD1PC152P,EAST,ODISHA,BHUBANESHWAR,PCV,PCV 3W,RO/RN,PKG,FUTURE,"30.00%{NT,19.50%{OD"
RAW_006274,OD2GC252P,EAST,ODISHA,ROOD,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,FUTURE,"40.00%{NT(Except Bolero),19.50%{OD(Except Bolero)"
RAW_006275,OD2GC242P,EAST,ODISHA,ROOD,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,FUTURE,"40.00%{NT(Except Bolero),19.50%{OD(Except Bolero)"
RAW_006276,OD2PC152P,EAST,ODISHA,ROOD,PCV,PCV 3W,RO/RN,PKG,FUTURE,"30.00%{NT,19.50%{OD"
RAW_006277,OD1PC152T,EAST,ODISHA,BHUBANESHWAR,PCV,PCV 3W,RO/RN,TP,FUTURE,30.00%{NT
RAW_006278,OD1GC242P,EAST,ODISHA,BHUBANESHWAR,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,FUTURE,"40.00%{NT(Except Bolero),19.50%{OD(Except Bolero)"
RAW_006279,OD2GC222P,EAST,ODISHA,ROOD,GCV,GCV 3W,RO/RN,PKG,FUTURE,"30.00%{NT,19.50%{OD"
RAW_006280,OD1GC222P,EAST,ODISHA,BHUBANESHWAR,GCV,GCV 3W,RO/RN,PKG,FUTURE,"30.00%{NT,19.50%{OD"
RAW_006281,OD2PC152T,EAST,ODISHA,ROOD,PCV,PCV 3W,RO/RN,TP,FUTURE,30.00%{NT
RAW_006282,OD1GC222T,EAST,ODISHA,BHUBANESHWAR,GCV,GCV 3W,RO/RN,TP,FUTURE,30.00%{NT
RAW_006283,OD2GC222T,EAST,ODISHA,ROOD,GCV,GCV 3W,RO/RN,TP,FUTURE,30.00%{NT
RAW_006284,OD1GC282P,EAST,ODISHA,BHUBANESHWAR,GCV,4W - 12000 TO 20000 GVW,RO/RN,PKG,FUTURE,"30.00%{NT,19.50%{OD"
RAW_006285,OD1GC282T,EAST,ODISHA,BHUBANESHWAR,GCV,4W - 12000 TO 20000 GVW,RO/RN,TP,FUTURE,30.00%{NT
RAW_006286,OD1GC292P,EAST,ODISHA,BHUBANESHWAR,GCV,4W - 20000 TO 40000 GVW,RO/RN,PKG,FUTURE,"20.00%{NT,19.50%{OD"
RAW_006287,OD1GC292T,EAST,ODISHA,BHUBANESHWAR,GCV,4W - 20000 TO 40000 GVW,RO/RN,TP,FUTURE,20.00%{NT
RAW_006288,OD1GC262P,EAST,ODISHA,BHUBANESHWAR,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,FUTURE,"35.00%{NT,19.50%{OD"
RAW_006289,OD1GC262T,EAST,ODISHA,BHUBANESHWAR,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,FUTURE,35.00%{NT
RAW_006290,OD1GC272P,EAST,ODISHA,BHUBANESHWAR,GCV,4W - 7500 TO 12000 GVW,RO/RN,PKG,FUTURE,"19.50%{OD,17.50%{NT"
RAW_006291,OD1GC272T,EAST,ODISHA,BHUBANESHWAR,GCV,4W - 7500 TO 12000 GVW,RO/RN,TP,FUTURE,17.50%{NT
RAW_006292,OD1MI322P,EAST,ODISHA,BHUBANESHWAR,MISC-D,AGRICULTURE TRACTOR,RO/RN,PKG,FUTURE,"30.00%{NT,19.50%{OD"
RAW_006293,OD1MI322T,EAST,ODISHA,BHUBANESHWAR,MISC-D,AGRICULTURE TRACTOR,RO/RN,TP,FUTURE,30.00%{NT
RAW_006294,OD1PC192P,EAST,ODISHA,BHUBANESHWAR,PCV,PCV TAXI - UPTO 6+1 SEAT,RO/RN,PKG,FUTURE,"22.50%{NT,19.50%{OD"
RAW_006295,OD1PC192T,EAST,ODISHA,BHUBANESHWAR,PCV,PCV TAXI - UPTO 6+1 SEAT,RO/RN,TP,FUTURE,22.50%{NT
RAW_006296,OD2GC282P,EAST,ODISHA,ROOD,GCV,4W - 12000 TO 20000 GVW,RO/RN,PKG,FUTURE,"30.00%{NT,19.50%{OD"
RAW_006297,OD2GC282T,EAST,ODISHA,ROOD,GCV,4W - 12000 TO 20000 GVW,RO/RN,TP,FUTURE,30.00%{NT
RAW_006298,OD2GC292P,EAST,ODISHA,ROOD,GCV,4W - 20000 TO 40000 GVW,RO/RN,PKG,FUTURE,"20.00%{NT,19.50%{OD"
RAW_006299,OD2GC292T,EAST,ODISHA,ROOD,GCV,4W - 20000 TO 40000 GVW,RO/RN,TP,FUTURE,20.00%{NT
RAW_006300,OD2GC262P,EAST,ODISHA,ROOD,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,FUTURE,"35.00%{NT,19.50%{OD"
RAW_006301,OD2GC262T,EAST,ODISHA,ROOD,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,FUTURE,35.00%{NT
RAW_006302,OD2GC272P,EAST,ODISHA,ROOD,GCV,4W - 7500 TO 12000 GVW,RO/RN,PKG,FUTURE,"19.50%{OD,17.50%{NT"
RAW_006303,OD2GC272T,EAST,ODISHA,ROOD,GCV,4W - 7500 TO 12000 GVW,RO/RN,TP,FUTURE,17.50%{NT
RAW_006304,OD2MI322P,EAST,ODISHA,ROOD,MISC-D,AGRICULTURE TRACTOR,RO/RN,PKG,FUTURE,"30.00%{NT,19.50%{OD"
RAW_006305,OD2MI322T,EAST,ODISHA,ROOD,MISC-D,AGRICULTURE TRACTOR,RO/RN,TP,FUTURE,30.00%{NT
RAW_006306,OD2PC192P,EAST,ODISHA,ROOD,PCV,PCV TAXI - UPTO 6+1 SEAT,RO/RN,PKG,FUTURE,"22.50%{NT,19.50%{OD"
RAW_006307,OD2PC192T,EAST,ODISHA,ROOD,PCV,PCV TAXI - UPTO 6+1 SEAT,RO/RN,TP,FUTURE,22.50%{NT
RAW_006308,OD1GC252T,EAST,ODISHA,BHUBANESHWAR,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,FUTURE,40.00%{NT(Except Bolero)
RAW_006309,OD1GC242T,EAST,ODISHA,BHUBANESHWAR,GCV,4W - UPTO 2500 GVW,RO/RN,TP,FUTURE,40.00%{NT(Except Bolero)
RAW_006310,OD1GC252P,EAST,ODISHA,BHUBANESHWAR,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,FUTURE,"40.00%{NT(Except Bolero),19.50%{OD(Except Bolero)"
RAW_006311,OD2GC252T,EAST,ODISHA,ROOD,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,FUTURE,40.00%{NT(Except Bolero)
RAW_006312,OD2GC242T,EAST,ODISHA,ROOD,GCV,4W - UPTO 2500 GVW,RO/RN,TP,FUTURE,40.00%{NT(Except Bolero)
RAW_006313,OD1PR142P,EAST,ODISHA,BHUBANESHWAR,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,LIBERTY,"29.00%{OD(NCB - PETROL),29.00%{OD(PETROL),28.00%{OD(NCB - DIESEL),28.00%{OD(DIESEL)"
RAW_006314,OD1GC252P,EAST,ODISHA,BHUBANESHWAR,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,LIBERTY,25.00%{NT(>5-10Yrs) - (OD - 2 R)
RAW_006315,OD2PR142P,EAST,ODISHA,ROOD,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,LIBERTY,"29.00%{OD(NCB - PETROL) - (OD - 2 R,OD - 3 R),29.00%{OD(PETROL) - (OD - 2 R,OD - 3 R),28.00%{OD(NCB - DIESEL) - (OD - 2 R,OD - 3 R),28.00%{OD(DIESEL) - (OD - 2 R,OD - 3 R)"
RAW_006316,OD2PR142S,EAST,ODISHA,ROOD,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,LIBERTY,"24.00%{OD(NCB) - (OD - 2 R,OD - 3 R),20.00%{OD - (OD - 2 R,OD - 3 R)"
RAW_006317,OD1PR142S,EAST,ODISHA,BHUBANESHWAR,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,LIBERTY,"24.00%{OD(NCB),20.00%{OD"
RAW_006318,OD12W102S,EAST,ODISHA,BHUBANESHWAR,2W,BIKE,RO/RN,SAOD,LIBERTY,53.00%{NT
RAW_006319,OD12W102T,EAST,ODISHA,BHUBANESHWAR,2W,BIKE,RO/RN,TP,LIBERTY,"25.00%{NT(>350CC),25.00%{NT(>150-350CC),19.00%{NT(>75-150CC)"
RAW_006320,OD12W122P,EAST,ODISHA,BHUBANESHWAR,2W,SCOOTER,RO/RN,PKG,LIBERTY,48.00%{NT
RAW_006321,OD12W122S,EAST,ODISHA,BHUBANESHWAR,2W,SCOOTER,RO/RN,SAOD,LIBERTY,48.00%{NT
RAW_006322,OD12W122T,EAST,ODISHA,BHUBANESHWAR,2W,SCOOTER,RO/RN,TP,LIBERTY,60.00%{NT(>75-150CC)
RAW_006323,OD1GC282T,EAST,ODISHA,BHUBANESHWAR,GCV,4W - 12000 TO 20000 GVW,RO/RN,TP,LIBERTY,"47.00%{NT(>10Yrs),47.00%{NT(>5-10Yrs),42.00%{NT(>1-5Yrs)"
RAW_006324,OD1GC292T,EAST,ODISHA,BHUBANESHWAR,GCV,4W - 20000 TO 40000 GVW,RO/RN,TP,LIBERTY,"47.00%{NT(>10Yrs),47.00%{NT(>5-10Yrs),41.00%{NT(>1-5Yrs)"
RAW_006325,OD1GC262T,EAST,ODISHA,BHUBANESHWAR,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,LIBERTY,8.00%{NT(>5-10Yrs) - (OD - 2 R)
RAW_006326,OD1GC222T,EAST,ODISHA,BHUBANESHWAR,GCV,GCV 3W,RO/RN,TP,LIBERTY,"29.00%{NT(>5-10Yrs),23.00%{NT(>10Yrs),21.00%{NT(>1-5Yrs)"
RAW_006327,OD1MI322P,EAST,ODISHA,BHUBANESHWAR,MISC-D,AGRICULTURE TRACTOR,RO/RN,PKG,LIBERTY,"30.00%{NT(>1-5Yrs),30.00%{NT(>10Yrs),30.00%{NT(>5-10Yrs),30.00%{NT(NEW)"
RAW_006328,OD1MI322T,EAST,ODISHA,BHUBANESHWAR,MISC-D,AGRICULTURE TRACTOR,RO/RN,TP,LIBERTY,"30.00%{NT(>1-5Yrs),30.00%{NT(>10Yrs),30.00%{NT(>5-10Yrs)"
RAW_006329,OD1PC152P,EAST,ODISHA,BHUBANESHWAR,PCV,PCV 3W,RO/RN,PKG,LIBERTY,"57.00%{NT(>10Yrs),53.00%{NT(>5-10Yrs),43.00%{NT(>1-5Yrs),28.00%{NT(NEW)"
RAW_006330,OD1PC152T,EAST,ODISHA,BHUBANESHWAR,PCV,PCV 3W,RO/RN,TP,LIBERTY,"58.00%{NT(>10Yrs),54.00%{NT(>5-10Yrs),44.00%{NT(>1-5Yrs)"
RAW_006331,OD1PR142T,EAST,ODISHA,BHUBANESHWAR,PRIVATE CAR,PRIVATE CAR,RO/RN,TP,LIBERTY,"61.00%{NT(>1500CC - PETROL),46.00%{NT(>1500CC - CNG),44.00%{NT(>1000CC TO <1500CC - PETROL),32.00%{NT(<1000CC - PETROL),31.00%{NT(>1500CC - DIESEL),22.00%{NT(>1000CC TO <1500CC - CNG)"
RAW_006332,OD22W102S,EAST,ODISHA,ROOD,2W,BIKE,RO/RN,SAOD,LIBERTY,"53.00%{NT - (OD - 2 R,OD - 3 R)"
RAW_006333,OD22W122P,EAST,ODISHA,ROOD,2W,SCOOTER,RO/RN,PKG,LIBERTY,48.00%{NT - (OD - 2 R)
RAW_006334,OD22W122S,EAST,ODISHA,ROOD,2W,SCOOTER,RO/RN,SAOD,LIBERTY,"48.00%{NT - (OD - 2 R,OD - 3 R)"
RAW_006335,OD22W122T,EAST,ODISHA,ROOD,2W,SCOOTER,RO/RN,TP,LIBERTY,"52.00%{NT(>75-150CC) - (OD - 2 R),41.00%{NT(>75-150CC) - (OD - 3 R)"
RAW_006336,OD2GC282T,EAST,ODISHA,ROOD,GCV,4W - 12000 TO 20000 GVW,RO/RN,TP,LIBERTY,"47.00%{NT(>10Yrs),47.00%{NT(>5-10Yrs),42.00%{NT(>1-5Yrs)"
RAW_006337,OD2GC292T,EAST,ODISHA,ROOD,GCV,4W - 20000 TO 40000 GVW,RO/RN,TP,LIBERTY,"47.00%{NT(>10Yrs),47.00%{NT(>5-10Yrs),41.00%{NT(>1-5Yrs)"
RAW_006338,OD2GC262T,EAST,ODISHA,ROOD,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,LIBERTY,8.00%{NT(>5-10Yrs) - (OD - 2 R)
RAW_006339,OD2GC222T,EAST,ODISHA,ROOD,GCV,GCV 3W,RO/RN,TP,LIBERTY,"39.00%{NT(>5-10Yrs) - (OD - 2 R),34.00%{NT(>10Yrs) - (OD - 2 R),32.00%{NT(>1-5Yrs) - (OD - 2 R),22.00%{NT(>5-10Yrs) - (OD - 3 R),15.00%{NT(>10Yrs) - (OD - 3 R),13.00%{NT(>1-5Yrs) - (OD - 3 R)"
RAW_006340,OD2MI322P,EAST,ODISHA,ROOD,MISC-D,AGRICULTURE TRACTOR,RO/RN,PKG,LIBERTY,"30.00%{NT(>1-5Yrs),30.00%{NT(>10Yrs),30.00%{NT(>5-10Yrs),30.00%{NT(NEW)"
RAW_006341,OD2MI322T,EAST,ODISHA,ROOD,MISC-D,AGRICULTURE TRACTOR,RO/RN,TP,LIBERTY,"30.00%{NT(>1-5Yrs),30.00%{NT(>10Yrs),30.00%{NT(>5-10Yrs)"
RAW_006342,OD2PC152P,EAST,ODISHA,ROOD,PCV,PCV 3W,RO/RN,PKG,LIBERTY,"57.00%{NT(>10Yrs) - (OD - 2 R,OD - 3 R),53.00%{NT(>5-10Yrs) - (OD - 2 R,OD - 3 R),43.00%{NT(>1-5Yrs) - (OD - 2 R,OD - 3 R),28.00%{NT(NEW) - (OD - 2 R,OD - 3 R)"
RAW_006343,OD2PC152T,EAST,ODISHA,ROOD,PCV,PCV 3W,RO/RN,TP,LIBERTY,"58.00%{NT(>10Yrs) - (OD - 2 R,OD - 3 R),54.00%{NT(>5-10Yrs) - (OD - 2 R,OD - 3 R),44.00%{NT(>1-5Yrs) - (OD - 2 R,OD - 3 R)"
RAW_006344,OD2PR142T,EAST,ODISHA,ROOD,PRIVATE CAR,PRIVATE CAR,RO/RN,TP,LIBERTY,"57.00%{NT(>1500CC - PETROL) - (OD - 2 R),41.00%{NT(>1500CC - CNG) - (OD - 2 R),39.00%{NT(>1000CC TO <1500CC - PETROL) - (OD - 2 R),37.00%{NT(>1500CC - PETROL) - (OD - 3 R),26.00%{NT(<1000CC - PETROL) - (OD - 2 R),24.00%{NT(>1500CC - DIESEL) - (OD - 2 R),15.00%{NT(>1000CC TO <1500CC - CNG) - (OD - 2 R),12.00%{NT(>1500CC - CNG) - (OD - 3 R),10.00%{NT(>1000CC TO <1500CC - PETROL) - (OD - 3 R)"
RAW_006345,OD1GC242T,EAST,ODISHA,BHUBANESHWAR,GCV,4W - UPTO 2500 GVW,RO/RN,TP,LIBERTY,"49.00%{NT(>5-10Yrs),44.00%{NT(>10Yrs),43.00%{NT(>1-5Yrs)"
RAW_006346,OD2GC242T,EAST,ODISHA,ROOD,GCV,4W - UPTO 2500 GVW,RO/RN,TP,LIBERTY,"54.00%{NT(>5-10Yrs) - (OD - 2 R),50.00%{NT(>10Yrs) - (OD - 2 R),48.00%{NT(>1-5Yrs) - (OD - 2 R),42.00%{NT(>5-10Yrs) - (OD - 3 R),37.00%{NT(>10Yrs) - (OD - 3 R),36.00%{NT(>1-5Yrs) - (OD - 3 R)"
RAW_006347,OD1GC222P,EAST,ODISHA,BHUBANESHWAR,GCV,GCV 3W,RO/RN,PKG,LIBERTY,"29.00%{NT(>5-10Yrs),24.00%{NT(>10Yrs),22.00%{NT(>1-5Yrs),8.00%{NT(NEW)"
RAW_006348,OD2GC252P,EAST,ODISHA,ROOD,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,LIBERTY,25.00%{NT(>5-10Yrs) - (OD - 2 R)
RAW_006349,OD2GC222P,EAST,ODISHA,ROOD,GCV,GCV 3W,RO/RN,PKG,LIBERTY,"38.00%{NT(>5-10Yrs) - (OD - 2 R),33.00%{NT(>10Yrs) - (OD - 2 R),32.00%{NT(>1-5Yrs) - (OD - 2 R),22.00%{NT(>5-10Yrs) - (OD - 3 R),20.00%{NT(NEW) - (OD - 2 R),16.00%{NT(>10Yrs) - (OD - 3 R),15.00%{NT(>1-5Yrs) - (OD - 3 R)"
RAW_006350,OD1GC242P,EAST,ODISHA,BHUBANESHWAR,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,LIBERTY,"48.00%{NT(>5-10Yrs),44.00%{NT(>10Yrs),41.00%{NT(>1-5Yrs)"
RAW_006351,OD2GC242P,EAST,ODISHA,ROOD,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,LIBERTY,"52.00%{NT(>5-10Yrs) - (OD - 2 R),49.00%{NT(>10Yrs) - (OD - 2 R),47.00%{NT(>1-5Yrs) - (OD - 2 R),42.00%{NT(>5-10Yrs) - (OD - 3 R),37.00%{NT(>10Yrs) - (OD - 3 R),35.00%{NT(>1-5Yrs) - (OD - 3 R),34.00%{NT(NEW) - (OD - 2 R)"
RAW_006352,OD1GC292P,EAST,ODISHA,BHUBANESHWAR,GCV,4W - 20000 TO 40000 GVW,RO/RN,PKG,LIBERTY,"40.00%{NT(>10Yrs),38.00%{NT(>5-10Yrs),27.00%{NT(>1-5Yrs),16.00%{NT(NEW)"
RAW_006353,OD2GC292P,EAST,ODISHA,ROOD,GCV,4W - 20000 TO 40000 GVW,RO/RN,PKG,LIBERTY,"40.00%{NT(>10Yrs),38.00%{NT(>5-10Yrs),27.00%{NT(>1-5Yrs),16.00%{NT(NEW)"
RAW_006354,OD1GC262P,EAST,ODISHA,BHUBANESHWAR,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,LIBERTY,10.00%{NT(>5-10Yrs) - (OD - 2 R)
RAW_006355,OD2GC262P,EAST,ODISHA,ROOD,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,LIBERTY,10.00%{NT(>5-10Yrs) - (OD - 2 R)
RAW_006356,OD1GC282P,EAST,ODISHA,BHUBANESHWAR,GCV,4W - 12000 TO 20000 GVW,RO/RN,PKG,LIBERTY,"40.00%{NT(>10Yrs),40.00%{NT(>5-10Yrs),28.00%{NT(>1-5Yrs),17.00%{NT(NEW)"
RAW_006357,OD2GC282P,EAST,ODISHA,ROOD,GCV,4W - 12000 TO 20000 GVW,RO/RN,PKG,LIBERTY,"40.00%{NT(>10Yrs),40.00%{NT(>5-10Yrs),28.00%{NT(>1-5Yrs),17.00%{NT(NEW)"
RAW_006358,OD2GC252P,EAST,ODISHA,ROOD,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,MAGMA,"26.50%{NT(2.8 - 3.5Ton) - (OD1,OD2,OD3,OD4,OD5)"
RAW_006359,OD1GC252P,EAST,ODISHA,BHUBANESHWAR,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,MAGMA,"26.50%{NT(2.8 - 3.5Ton) - (OD1,OD2,OD3,OD4,OD5)"
RAW_006360,OD1GC282P,EAST,ODISHA,BHUBANESHWAR,GCV,4W - 12000 TO 20000 GVW,RO/RN,PKG,MAGMA,"38.50%{NT(>=5Yrs) - (OD1),32.50%{NT(>=5Yrs) - (OD2,OD3,OD4,OD5),21.50%{NT(>=5Yrs) - (OD6,OD7),17.50%{NT(<5Yrs) - (OD1),16.50%{NT(<5Yrs) - (OD3,OD4,OD5,OD6,OD7),14.50%{NT(<5Yrs) - (OD2)"
RAW_006361,OD2GC242P,EAST,ODISHA,ROOD,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,MAGMA,"54.50%{NT - (OD1,OD2)"
RAW_006362,OD2GC302P,EAST,ODISHA,ROOD,GCV,4W - ABOVE 40000 GVW,RO/RN,PKG,MAGMA,"19.50%{NT - (OD2,OD3,OD5),17.50%{NT - (OD1),13.50%{NT - (OD6,OD7),12.50%{NT - (OD4)"
RAW_006363,OD2GC282P,EAST,ODISHA,ROOD,GCV,4W - 12000 TO 20000 GVW,RO/RN,PKG,MAGMA,"38.50%{NT(>=5Yrs) - (OD1),32.50%{NT(>=5Yrs) - (OD2,OD3,OD4,OD5),21.50%{NT(>=5Yrs) - (OD6,OD7),17.50%{NT(<5Yrs) - (OD1),16.50%{NT(<5Yrs) - (OD3,OD4,OD5,OD6,OD7),14.50%{NT(<5Yrs) - (OD2)"
RAW_006364,OD2GC252T,EAST,ODISHA,ROOD,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,MAGMA,"26.00%{NT(2.5 - 2.8Ton) - (OD1,OD2,OD3,OD4,OD5,OD6,OD7),25.00%{NT(2.8 - 3.5Ton) - (OD3,OD4,OD5)"
RAW_006365,OD1GC242P,EAST,ODISHA,BHUBANESHWAR,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,MAGMA,"54.50%{NT - (OD1,OD2)"
RAW_006366,OD1GC222P,EAST,ODISHA,BHUBANESHWAR,GCV,GCV 3W,RO/RN,PKG,MAGMA,"48.50%{NT - (OD2),27.50%{NT - (OD1,OD3,OD4,OD5,OD6,OD7)"
RAW_006367,OD1GC222T,EAST,ODISHA,BHUBANESHWAR,GCV,GCV 3W,RO/RN,TP,MAGMA,"44.00%{NT - (OD1,OD2,OD3,OD4,OD5,OD6,OD7)"
RAW_006368,OD1MI322T,EAST,ODISHA,BHUBANESHWAR,MISC-D,AGRICULTURE TRACTOR,RO/RN,TP,MAGMA,"25.00%{NT(OLD) - (OD1,OD2,OD3,OD4,OD5,OD6,OD7)"
RAW_006369,OD1PC172P,EAST,ODISHA,BHUBANESHWAR,PCV,PCV BUS - STAFF,RO/RN,PKG,MAGMA,"50.50%{NT - (OD1,OD2,OD6),47.50%{NT - (OD3,OD4,OD5,OD7)"
RAW_006370,OD1PR142T,EAST,ODISHA,BHUBANESHWAR,PRIVATE CAR,PRIVATE CAR,RO/RN,TP,MAGMA,"48.50%{NT(DIESEL ->1500CC) - (OD6),48.50%{NT(PETROL - >1500CC) - (OD6),48.50%{NT(PETROL- 1000 TO 1500CC) - (OD6),38.00%{NT(PETROL- <1000CC) - (OD5,OD6),38.00%{NT(DIESEL ->1500CC) - (OD5),38.00%{NT(PETROL - >1500CC) - (OD5),36.00%{NT(DIESEL - 1000 TO 1500CC) - (OD6),33.50%{NT(PETROL- 1000 TO 1500CC) - (OD5),28.50%{NT(PETROL- <1000CC) - (OD3,OD4),28.50%{NT(DIESEL ->1500CC) - (OD3,OD4)"
RAW_006371,OD2GC222P,EAST,ODISHA,ROOD,GCV,GCV 3W,RO/RN,PKG,MAGMA,"48.50%{NT - (OD2),27.50%{NT - (OD1,OD3,OD4,OD5,OD6,OD7)"
RAW_006372,OD2GC222T,EAST,ODISHA,ROOD,GCV,GCV 3W,RO/RN,TP,MAGMA,"44.00%{NT - (OD1,OD2,OD3,OD4,OD5,OD6,OD7)"
RAW_006373,OD2MI322T,EAST,ODISHA,ROOD,MISC-D,AGRICULTURE TRACTOR,RO/RN,TP,MAGMA,"25.00%{NT(OLD) - (OD1,OD2,OD3,OD4,OD5,OD6,OD7)"
RAW_006374,OD2PC172P,EAST,ODISHA,ROOD,PCV,PCV BUS - STAFF,RO/RN,PKG,MAGMA,"50.50%{NT - (OD1,OD2,OD6),47.50%{NT - (OD3,OD4,OD5,OD7)"
RAW_006375,OD2PR142T,EAST,ODISHA,ROOD,PRIVATE CAR,PRIVATE CAR,RO/RN,TP,MAGMA,"48.50%{NT(DIESEL ->1500CC) - (OD6),48.50%{NT(PETROL - >1500CC) - (OD6),48.50%{NT(PETROL- 1000 TO 1500CC) - (OD6),38.00%{NT(PETROL- <1000CC) - (OD5,OD6),38.00%{NT(DIESEL ->1500CC) - (OD5),38.00%{NT(PETROL - >1500CC) - (OD5),36.00%{NT(DIESEL - 1000 TO 1500CC) - (OD6),33.50%{NT(PETROL- 1000 TO 1500CC) - (OD5),28.50%{NT(PETROL- <1000CC) - (OD3,OD4),28.50%{NT(DIESEL ->1500CC) - (OD3,OD4)"
